144059092,U748@DOM1,C457,LogOff,?,Network,738778,C457
144084235,U748@DOM1,C612,LogOn,Kerberos,Network,738867,C151
144084236,U748@DOM1,C612,LogOff,?,Network,738867,C612
144088418,U748@DOM1,C612,LogOn,Kerberos,Network,738884,C151
144088419,U748@DOM1,C612,LogOff,?,Network,738884,C612
144111421,U748@DOM1,C3226,LogOff,?,Network,738963,C3226
144112185,U748@DOM1,C3007,LogOff,?,Network,738966,C3007
144117206,U748@DOM1,C2589,LogOff,?,Network,738987,C2589
144187937,U748@DOM1,C528,LogOn,Kerberos,Network,739251,C151
144199394,U748@DOM1,C528,LogOff,?,Network,739297,C528
144323736,U748@DOM1,C612,LogOn,Kerberos,Network,739752,C728
144324031,U748@DOM1,C529,LogOff,?,Network,739753,C529
144324032,U748@DOM1,C612,LogOff,?,Network,739753,C612
144324033,U748@DOM1,C529,LogOn,Kerberos,Network,739753,C728
144324034,U748@DOM1,C612,LogOn,Kerberos,Network,739753,C728
144324248,U748@DOM1,C612,LogOff,?,Network,739754,C612
144327214,U748@DOM1,C612,LogOff,?,Network,739765,C612
144333333,U748@DOM1,C2106,LogOn,Kerberos,Network,739786,C728
144333962,U748@DOM1,C529,LogOff,?,Network,739788,C529
144333963,U748@DOM1,C529,LogOn,Kerberos,Network,739788,C728
144334285,U748@DOM1,C529,LogOff,?,Network,739789,C529
144335239,U748@DOM1,C612,LogOff,?,Network,739792,C612
144335240,U748@DOM1,C612,LogOn,Kerberos,Network,739792,C728
144336467,U748@DOM1,C2106,LogOff,?,Network,739796,C2106
144338433,U748@DOM1,C612,LogOff,?,Network,739802,C612
144342187,U748@DOM1,C529,LogOff,?,Network,739813,C529
144351388,U748@DOM1,C612,LogOff,?,Network,739846,C612
144356411,U748@DOM1,C612,LogOff,?,Network,739866,C612
144520716,U748@DOM1,C625,LogOn,Kerberos,Network,740465,C2677
144520717,U748@DOM1,C625,LogOff,?,Network,740465,C625
144522316,U748@DOM1,C625,LogOff,?,Network,740470,C625
144525356,U748@DOM1,C625,LogOn,Kerberos,Network,740481,C2677
144525357,U748@DOM1,C625,LogOff,?,Network,740481,C625
144526218,U748@DOM1,C625,LogOff,?,Network,740484,C625
144527309,U748@DOM1,C625,LogOff,?,Network,740488,C625
144530115,U748@DOM1,C625,LogOff,?,Network,740498,C625
144814883,U748@DOM1,C151,TGS,?,?,741516,C151
144814884,U748@DOM1,C151,TGT,?,?,741516,C151
144815159,U748@DOM1,C151,AuthMap,?,?,741517,C151
144815160,U748@DOM1,C151,LogOff,?,Unlock,741517,C151
144815714,U748@DOM1,C151,TGS,?,?,741519,C151
144815715,U748@DOM1,C151,TGT,?,?,741519,C151
144927376,U748@DOM1,C2327,TGS,?,?,741913,C151
144943244,U748@DOM1,C2327,TGS,?,?,741967,C151
145092093,U748@DOM1,C612,TGS,?,?,742469,C151
145092094,U748@DOM1,C612,LogOn,Kerberos,Network,742469,C151
145092095,U748@DOM1,C612,LogOff,?,Network,742469,C612
145107601,U748@DOM1,C612,TGS,?,?,742522,C151
145107840,U748@DOM1,C612,LogOn,Kerberos,Network,742523,C151
145107841,U748@DOM1,C612,LogOff,?,Network,742523,C612
145658171,U748@DOM1,C586,LogOn,Kerberos,Network,744456,C3007
145658172,U748@DOM1,C586,LogOff,?,Network,744456,C586
145661898,U748@DOM1,C2106,LogOn,Kerberos,Network,744467,C3007
145661899,U748@DOM1,C586,LogOff,?,Network,744467,C586
145669997,U748@DOM1,C586,LogOff,?,Network,744496,C586
145705267,U748@DOM1,C2106,LogOff,?,Network,744622,C2106
145712594,U748@DOM1,C2106,LogOff,?,Network,744648,C2106
145906237,U748@DOM1,C586,TGS,?,?,745331,C151
145906238,U748@DOM1,C586,LogOn,Kerberos,Network,745331,C151
145906508,U748@DOM1,C457,TGS,?,?,745332,C151
145906509,U748@DOM1,C528,TGS,?,?,745332,C151
145906510,U748@DOM1,C586,TGS,?,?,745332,C151
145906511,U748@DOM1,C612,TGS,?,?,745332,C151
145906512,U748@DOM1,C612,LogOn,Kerberos,Network,745332,C151
145906513,U748@DOM1,TGT,TGS,?,?,745332,C151
145906514,U748@DOM1,C586,LogOff,?,Network,745332,C586
145906515,U748@DOM1,C612,LogOff,?,Network,745332,C612
145906763,U748@DOM1,C457,LogOn,Kerberos,Network,745333,C151
145906764,U748@DOM1,C528,LogOn,Kerberos,Network,745333,C151
145906765,U748@DOM1,C457,LogOff,?,Network,745333,C457
145909224,U748@DOM1,C586,LogOff,?,Network,745342,C586
145910277,U748@DOM1,C586,TGS,?,?,745346,C151
145910495,U748@DOM1,C457,TGS,?,?,745347,C151
145910496,U748@DOM1,C528,TGS,?,?,745347,C151
145910497,U748@DOM1,C586,TGS,?,?,745347,C151
145910498,U748@DOM1,C612,TGS,?,?,745347,C151
145910499,U748@DOM1,C612,LogOn,Kerberos,Network,745347,C151
145910500,U748@DOM1,TGT,TGS,?,?,745347,C151
145910501,U748@DOM1,C612,LogOff,?,Network,745347,C612
145915941,U748@DOM1,C586,LogOff,?,Network,745366,C586
145917928,U748@DOM1,C528,LogOff,?,Network,745373,C528
145918753,U748@DOM1,C457,LogOn,Kerberos,Network,745376,C151
145918754,U748@DOM1,C457,LogOff,?,Network,745376,C457
146030045,U748@DOM1,C528,LogOn,Kerberos,Network,745759,C151
146118881,U748@DOM1,C612,LogOn,Kerberos,Network,746070,C151
146118882,U748@DOM1,C612,LogOff,?,Network,746070,C612
146126728,U748@DOM1,C612,LogOn,Kerberos,Network,746098,C151
146126729,U748@DOM1,C612,LogOff,?,Network,746098,C612
146148518,U748@DOM1,C2677,TGT,?,?,746178,C2677
146148519,U748@DOM1,C625,LogOn,Kerberos,Network,746178,C2677
146148520,U748@DOM1,TGT,TGS,?,?,746178,C2677
146148521,U748@DOM1,C625,LogOff,?,Network,746178,C625
146149748,U748@DOM1,C625,LogOff,?,Network,746182,C625
146152005,U748@DOM1,C625,LogOff,?,Network,746190,C625
146153247,U748@DOM1,C625,LogOn,Kerberos,Network,746194,C2677
146153248,U748@DOM1,C625,LogOff,?,Network,746194,C625
146153903,U748@DOM1,C625,LogOff,?,Network,746196,C625
146154539,U748@DOM1,C625,LogOff,?,Network,746198,C625
146231979,U748@DOM1,C612,LogOn,Kerberos,Network,746473,C728
146232309,U748@DOM1,C529,LogOff,?,Network,746474,C529
146232310,U748@DOM1,C612,LogOff,?,Network,746474,C612
146232311,U748@DOM1,C529,LogOn,Kerberos,Network,746474,C728
146232312,U748@DOM1,C612,LogOn,Kerberos,Network,746474,C728
146232665,U748@DOM1,C529,LogOff,?,Network,746475,C529
146240060,U748@DOM1,C612,LogOff,?,Network,746498,C612
146240061,U748@DOM1,C612,LogOn,Kerberos,Network,746498,C728
146242785,U748@DOM1,C529,LogOff,?,Network,746508,C529
146242786,U748@DOM1,C529,LogOn,Kerberos,Network,746508,C728
146243023,U748@DOM1,C529,LogOff,?,Network,746509,C529
146250039,U748@DOM1,C529,LogOff,?,Network,746536,C529
146264132,U748@DOM1,C612,LogOff,?,Network,746584,C612
146270895,U748@DOM1,C612,LogOff,?,Network,746609,C612
146377695,U748@DOM1,C721,TGS,?,?,746997,C151
146377994,U748@DOM1,C721,LogOn,Kerberos,Network,746998,C151
146379275,U748@DOM1,C721,LogOff,?,Network,747002,C721
146382039,U748@DOM1,C721,LogOff,?,Network,747010,C721
146390225,U748@DOM1,C721,TGS,?,?,747039,C151
146440581,U748@DOM1,C721,LogOn,Kerberos,Network,747224,C151
146443926,U748@DOM1,C721,LogOff,?,Network,747238,C721
146753424,U748@DOM1,C2589,LogOn,NTLM,Network,748363,C151
146753425,U748@DOM1,C3007,LogOn,NTLM,Network,748363,C151
146753426,U748@DOM1,C3226,LogOn,NTLM,Network,748363,C151
146757899,U748@DOM1,C3644,LogOn,NTLM,Network,748380,C151
146758225,U748@DOM1,C136,TGS,?,?,748381,C151
146758724,U748@DOM1,C136,LogOn,Kerberos,Network,748383,C151
146761206,U748@DOM1,C3644,LogOff,?,Network,748390,C3644
146763447,U748@DOM1,C136,LogOff,?,Network,748397,C136
146772986,U748@DOM1,C136,TGS,?,?,748430,C151
146825842,U748@DOM1,C728,LogOff,?,Network,748615,C728
146827438,U748@DOM1,C3468,LogOff,?,Network,748621,C3468
146827439,U748@DOM1,C3468,LogOn,NTLM,Network,748621,C728
146829930,U748@DOM1,C4716,LogOff,?,Network,748630,C4716
146847584,U748@DOM1,C586,TGS,?,?,748688,C151
146847585,U748@DOM1,TGT,TGS,?,?,748688,C151
146847902,U748@DOM1,C586,LogOn,Kerberos,Network,748689,C151
146848757,U748@DOM1,C586,TGS,?,?,748692,C151
146849040,U748@DOM1,TGT,TGS,?,?,748693,C151
146851540,U748@DOM1,C586,LogOff,?,Network,748703,C586
146974521,U748@DOM1,C586,TGS,?,?,749159,C151
146974522,U748@DOM1,C586,LogOn,Kerberos,Network,749159,C151
146980415,U748@DOM1,C586,LogOn,Kerberos,Network,749181,C151
146982012,U748@DOM1,C4716,TGS,?,?,749187,C151
146982013,U748@DOM1,C4716,LogOn,Kerberos,Network,749187,C4716
146982243,U748@DOM1,C721,LogOn,Kerberos,Network,749188,C151
146983964,U748@DOM1,C586,LogOff,?,Network,749195,C586
146983965,U748@DOM1,C728,LogOff,?,Network,749195,C728
146985276,U748@DOM1,C4716,LogOff,?,Network,749200,C4716
146985277,U748@DOM1,C721,LogOff,?,Network,749200,C721
146986849,U748@DOM1,C3644,LogOn,NTLM,Network,749206,C151
146987132,U748@DOM1,C136,LogOn,Kerberos,Network,749207,C151
146987133,U748@DOM1,C3007,LogOn,NTLM,Network,749207,C151
146987134,U748@DOM1,C3644,TGS,?,?,749207,C151
146987135,U748@DOM1,C6920,TGS,?,?,749207,C151
146987136,U748@DOM1,C728,TGS,?,?,749207,C151
146987137,U748@DOM1,C728,LogOn,NTLM,Network,749207,C151
146987138,U748@DOM1,C820,TGS,?,?,749207,C151
146987139,U748@DOM1,C820,LogOn,Kerberos,Network,749207,C151
146987612,U748@DOM1,C728,LogOn,Kerberos,Network,749209,C151
146988108,U748@DOM1,C2916,LogOn,NTLM,Network,749211,C2916
146988297,U748@DOM1,C6920,LogOn,Kerberos,Network,749212,C6920
146988298,U748@DOM1,C6920,LogOn,NTLM,Network,749212,C6920
146988795,U748@DOM1,C3644,LogOn,Kerberos,Network,749214,C151
146989017,U748@DOM1,C647,LogOn,NTLM,Network,749215,C151
146989828,U748@DOM1,C3007,LogOff,?,Network,749218,C3007
146989829,U748@DOM1,C6920,LogOff,?,Network,749218,C6920
146990089,U748@DOM1,C136,LogOff,?,Network,749219,C136
146990090,U748@DOM1,C1493,LogOn,NTLM,Network,749219,C151
146990091,U748@DOM1,C3644,LogOff,?,Network,749219,C3644
146990092,U748@DOM1,C728,LogOff,?,Network,749219,C728
146990093,U748@DOM1,C820,LogOff,?,Network,749219,C820
146991710,U748@DOM1,C136,LogOn,Kerberos,Network,749225,C151
146991711,U748@DOM1,C3007,LogOn,NTLM,Network,749225,C151
146991712,U748@DOM1,C820,LogOn,Kerberos,Network,749225,C151
146992222,U748@DOM1,C728,LogOn,Kerberos,Network,749227,C151
146992223,U748@DOM1,C728,LogOn,NTLM,Network,749227,C151
146994049,U748@DOM1,C3644,LogOn,Kerberos,Network,749233,C151
146994050,U748@DOM1,C3644,LogOn,NTLM,Network,749233,C151
146994051,U748@DOM1,C6920,LogOn,NTLM,Network,749233,C6920
146995317,U748@DOM1,C136,LogOff,?,Network,749237,C136
146995318,U748@DOM1,C728,LogOff,?,Network,749237,C728
146995319,U748@DOM1,C820,LogOff,?,Network,749237,C820
146995631,U748@DOM1,C2916,LogOff,?,Network,749238,C2916
146995632,U748@DOM1,C3007,LogOff,?,Network,749238,C3007
146995633,U748@DOM1,C3644,LogOff,?,Network,749238,C3644
146995634,U748@DOM1,C6920,LogOff,?,Network,749238,C6920
146997218,U748@DOM1,C647,LogOff,?,Network,749243,C647
146999313,U748@DOM1,C1493,LogOff,?,Network,749249,C1493
146999314,U748@DOM1,C4716,TGS,?,?,749249,C151
147000906,U748@DOM1,C6920,LogOff,?,Network,749254,C6920
147004519,U748@DOM1,C3644,TGS,?,?,749265,C151
147004520,U748@DOM1,C6920,TGS,?,?,749265,C151
147004521,U748@DOM1,C728,TGS,?,?,749265,C151
147004522,U748@DOM1,C820,TGS,?,?,749265,C151
147016533,U748@DOM1,C4716,LogOn,Kerberos,Network,749311,C4716
147016803,U748@DOM1,C721,LogOn,Kerberos,Network,749312,C151
147020112,U748@DOM1,C647,LogOn,NTLM,Network,749325,C151
147020379,U748@DOM1,C4716,LogOff,?,Network,749326,C4716
147020380,U748@DOM1,C721,LogOff,?,Network,749326,C721
147024287,U748@DOM1,C647,LogOff,?,Network,749339,C647
147042551,U748@DOM1,C586,TGS,?,?,749401,C151
147042552,U748@DOM1,C586,LogOn,Kerberos,Network,749401,C151
147046687,U748@DOM1,C1173,LogOff,?,Network,749416,C1173
147046688,U748@DOM1,C2589,LogOff,?,Network,749416,C2589
147046689,U748@DOM1,C3007,LogOff,?,Network,749416,C3007
147046690,U748@DOM1,C3226,LogOff,?,Network,749416,C3226
147046691,U748@DOM1,C586,LogOff,?,Network,749416,C586
147046923,U748@DOM1,C1056,LogOff,?,Network,749417,C1056
147046924,U748@DOM1,C3280,LogOff,?,Network,749417,C3280
147046925,U748@DOM1,C3468,LogOff,?,Network,749417,C3468
147046926,U748@DOM1,C504,LogOff,?,Network,749417,C504
147047175,U748@DOM1,C1003,LogOff,?,Network,749418,C1003
147047176,U748@DOM1,C1326,LogOff,?,Network,749418,C1326
147049452,U748@DOM1,C586,TGS,?,?,749426,C151
147095591,U748@DOM1,C10401,LogOff,?,Network,749591,C10401
147101017,U748@DOM1,C721,LogOff,?,Network,749612,C721
147432375,U748@DOM1,C586,LogOn,Kerberos,Network,750875,C3007
147432376,U748@DOM1,C586,LogOff,?,Network,750875,C586
147434654,U748@DOM1,C586,LogOff,?,Network,750887,C586
147436119,U748@DOM1,C586,LogOn,Kerberos,Network,750895,C3007
147440304,U748@DOM1,C2106,LogOn,Kerberos,Network,750913,C3007
147486465,U748@DOM1,C2106,LogOff,?,Network,751098,C2106
147488078,U748@DOM1,C2106,LogOff,?,Network,751104,C2106
147901277,U748@DOM1,C625,TGS,?,?,752849,C2677
147901278,U748@DOM1,TGT,TGS,?,?,752849,C2677
147901533,U748@DOM1,C625,TGS,?,?,752850,C2677
147901534,U748@DOM1,C625,LogOn,Kerberos,Network,752850,C2677
147901535,U748@DOM1,C625,LogOff,?,Network,752850,C625
147902458,U748@DOM1,C625,LogOff,?,Network,752854,C625
147904242,U748@DOM1,C625,LogOff,?,Network,752862,C625
147908624,U748@DOM1,C625,TGS,?,?,752879,C2677
147908625,U748@DOM1,TGT,TGS,?,?,752879,C2677
147913213,U748@DOM1,C625,LogOn,Kerberos,Network,752896,C2677
147913214,U748@DOM1,C625,LogOff,?,Network,752896,C625
147913470,U748@DOM1,C625,LogOff,?,Network,752897,C625
147913929,U748@DOM1,C625,LogOff,?,Network,752899,C625
148821888,U748@DOM1,C586,LogOn,Kerberos,Network,757176,C3007
148821889,U748@DOM1,C586,LogOff,?,Network,757176,C586
148824183,U748@DOM1,C586,LogOff,?,Network,757188,C586
148829742,U748@DOM1,C2106,LogOn,Kerberos,Network,757212,C3007
148847325,U748@DOM1,C2106,LogOff,?,Network,757300,C2106
148861434,U748@DOM1,C2106,LogOff,?,Network,757380,C2106
149241151,U748@DOM1,C625,LogOn,Kerberos,Network,759462,C2677
149241152,U748@DOM1,C625,LogOff,?,Network,759462,C625
149241561,U748@DOM1,C625,LogOff,?,Network,759464,C625
149241976,U748@DOM1,C625,LogOn,Kerberos,Network,759466,C2677
149241977,U748@DOM1,C625,LogOff,?,Network,759466,C625
149246501,U748@DOM1,C625,LogOff,?,Network,759492,C625
149253506,U748@DOM1,C625,LogOff,?,Network,759532,C625
150125456,U748@DOM1,C1640,TGS,?,?,764316,C3007
150125457,U748@DOM1,C3007,TGT,?,?,764316,C3007
150125458,U748@DOM1,C586,TGS,?,?,764316,C3007
150125459,U748@DOM1,C586,LogOn,Kerberos,Network,764316,C3007
150125460,U748@DOM1,TGT,TGS,?,?,764316,C3007
150125634,U748@DOM1,C2106,LogOn,Kerberos,Network,764317,C3007
150125635,U748@DOM1,C586,LogOff,?,Network,764317,C586
150127801,U748@DOM1,C586,LogOff,?,Network,764328,C586
150129661,U748@DOM1,C1640,TGS,?,?,764339,C3007
150129662,U748@DOM1,C3007,TGT,?,?,764339,C3007
150129816,U748@DOM1,C586,TGS,?,?,764340,C3007
150129817,U748@DOM1,C586,LogOn,Kerberos,Network,764340,C3007
150129818,U748@DOM1,TGT,TGS,?,?,764340,C3007
150162892,U748@DOM1,C2106,LogOff,?,Network,764531,C2106
150164302,U748@DOM1,C2106,LogOff,?,Network,764538,C2106
150286838,U748@DOM1,C625,LogOn,Kerberos,Network,765244,C2677
150286839,U748@DOM1,C625,LogOff,?,Network,765244,C625
150287177,U748@DOM1,C625,LogOff,?,Network,765246,C625
150288432,U748@DOM1,C625,LogOff,?,Network,765254,C625
150291996,U748@DOM1,C625,LogOn,Kerberos,Network,765274,C2677
150291997,U748@DOM1,C625,LogOff,?,Network,765274,C625
150292405,U748@DOM1,C625,LogOff,?,Network,765276,C625
151326742,U748@DOM1,C586,LogOn,Kerberos,Network,771097,C3007
151326743,U748@DOM1,C586,LogOff,?,Network,771097,C586
151328877,U748@DOM1,C586,LogOff,?,Network,771108,C586
151331147,U748@DOM1,C586,LogOn,Kerberos,Network,771120,C3007
151331358,U748@DOM1,C586,LogOn,Kerberos,Network,771121,C3007
151331359,U748@DOM1,C586,LogOff,?,Network,771121,C586
151333814,U748@DOM1,C586,LogOff,?,Network,771135,C586
151335215,U748@DOM1,C2106,LogOn,Kerberos,Network,771143,C3007
151349985,U748@DOM1,C2106,LogOff,?,Network,771226,C2106
151364065,U748@DOM1,C2106,LogOff,?,Network,771301,C2106
151522292,U748@DOM1,C625,LogOn,Kerberos,Network,772214,C2677
151522293,U748@DOM1,C625,LogOff,?,Network,772214,C625
151523051,U748@DOM1,C625,LogOff,?,Network,772218,C625
151526435,U748@DOM1,C625,LogOff,?,Network,772238,C625
151531500,U748@DOM1,C625,LogOn,Kerberos,Network,772269,C2677
151531501,U748@DOM1,C625,LogOff,?,Network,772269,C625
151532205,U748@DOM1,C625,LogOff,?,Network,772273,C625
151532857,U748@DOM1,C625,LogOff,?,Network,772276,C625
152302481,U748@DOM1,C586,LogOn,Kerberos,Network,776617,C3007
152302482,U748@DOM1,C586,LogOff,?,Network,776617,C586
152304584,U748@DOM1,C586,LogOff,?,Network,776629,C586
152305843,U748@DOM1,C2106,LogOn,Kerberos,Network,776636,C3007
152318621,U748@DOM1,C2106,LogOff,?,Network,776712,C2106
152341466,U748@DOM1,C2106,LogOff,?,Network,776851,C2106
152704352,U748@DOM1,C2677,TGT,?,?,778827,C2677
152704353,U748@DOM1,C625,LogOn,Kerberos,Network,778827,C2677
152704354,U748@DOM1,TGT,TGS,?,?,778827,C2677
152704355,U748@DOM1,C625,LogOff,?,Network,778827,C625
152708236,U748@DOM1,C625,LogOff,?,Network,778853,C625
152709875,U748@DOM1,C625,LogOff,?,Network,778863,C625
152711550,U748@DOM1,C625,LogOn,Kerberos,Network,778872,C2677
152711551,U748@DOM1,C625,LogOff,?,Network,778872,C625
152712662,U748@DOM1,C625,LogOff,?,Network,778877,C625
152712903,U748@DOM1,C625,LogOff,?,Network,778878,C625
153392610,U748@DOM1,C586,LogOn,Kerberos,Network,782677,C3007
153392611,U748@DOM1,C586,LogOff,?,Network,782677,C586
153394567,U748@DOM1,C586,LogOff,?,Network,782689,C586
153397173,U748@DOM1,C2106,LogOn,Kerberos,Network,782703,C3007
153401709,U748@DOM1,C586,LogOn,Kerberos,Network,782729,C3007
153401710,U748@DOM1,C586,LogOff,?,Network,782729,C586
153403371,U748@DOM1,C586,LogOff,?,Network,782740,C586
153433541,U748@DOM1,C2106,LogOff,?,Network,782917,C2106
153433743,U748@DOM1,C2106,LogOff,?,Network,782918,C2106
153664601,U748@DOM1,C625,TGS,?,?,784260,C2677
153664602,U748@DOM1,TGT,TGS,?,?,784260,C2677
153664757,U748@DOM1,C625,TGS,?,?,784261,C2677
153664758,U748@DOM1,C625,LogOn,Kerberos,Network,784261,C2677
153664759,U748@DOM1,C625,LogOff,?,Network,784261,C625
153664927,U748@DOM1,C625,TGS,?,?,784262,C2677
153665077,U748@DOM1,C625,LogOn,Kerberos,Network,784263,C2677
153668385,U748@DOM1,C625,LogOff,?,Network,784283,C625
153669652,U748@DOM1,C625,TGS,?,?,784292,C2677
153673983,U748@DOM1,C625,LogOn,Kerberos,Network,784321,C2677
153673984,U748@DOM1,C625,LogOff,?,Network,784321,C625
153674240,U748@DOM1,C625,LogOn,Kerberos,Network,784322,C2677
153674737,U748@DOM1,C625,LogOff,?,Network,784325,C625
153678548,U748@DOM1,C625,LogOff,?,Network,784346,C625
153687449,U748@DOM1,C625,LogOff,?,Network,784402,C625
154442282,U748@DOM1,C586,LogOn,Kerberos,Network,788677,C3007
154442477,U748@DOM1,C586,LogOn,Kerberos,Network,788678,C3007
154444896,U748@DOM1,C586,LogOff,?,Network,788690,C586
154447129,U748@DOM1,C2106,LogOn,Kerberos,Network,788700,C3007
154450547,U748@DOM1,C586,LogOff,?,Network,788713,C586
154477041,U748@DOM1,C2106,LogOff,?,Network,788857,C2106
154479719,U748@DOM1,C2106,LogOff,?,Network,788870,C2106
154647943,U748@DOM1,C625,LogOn,Kerberos,Network,789794,C2677
154647944,U748@DOM1,C625,LogOff,?,Network,789794,C625
154648331,U748@DOM1,C625,LogOn,Kerberos,Network,789796,C2677
154649665,U748@DOM1,C625,LogOn,Kerberos,Network,789804,C2677
154649666,U748@DOM1,C625,LogOff,?,Network,789804,C625
154650075,U748@DOM1,C625,LogOn,Kerberos,Network,789806,C2677
154650682,U748@DOM1,C625,LogOff,?,Network,789810,C625
154651849,U748@DOM1,C625,LogOff,?,Network,789817,C625
154656399,U748@DOM1,C625,LogOff,?,Network,789846,C625
154662455,U748@DOM1,C625,LogOff,?,Network,789884,C625
155679542,U748@DOM1,C586,LogOn,Kerberos,Network,795758,C3007
155679543,U748@DOM1,C586,LogOff,?,Network,795758,C586
155681579,U748@DOM1,C586,LogOff,?,Network,795770,C586
155686448,U748@DOM1,C586,LogOff,?,Network,795801,C586
155688484,U748@DOM1,C2106,LogOn,Kerberos,Network,795813,C3007
155722566,U748@DOM1,C2106,LogOff,?,Network,795983,C2106
155850778,U748@DOM1,C625,LogOn,Kerberos,Network,796677,C2677
155850779,U748@DOM1,C625,LogOff,?,Network,796677,C625
155851126,U748@DOM1,C625,LogOn,Kerberos,Network,796679,C2677
155851455,U748@DOM1,C625,LogOff,?,Network,796681,C625
155854983,U748@DOM1,C625,LogOff,?,Network,796701,C625
155857488,U748@DOM1,C625,LogOn,Kerberos,Network,796717,C2677
155857489,U748@DOM1,C625,LogOff,?,Network,796717,C625
155857875,U748@DOM1,C625,LogOff,?,Network,796719,C625
155858428,U748@DOM1,C625,LogOff,?,Network,796722,C625
156714026,U748@DOM1,C1640,TGS,?,?,801518,C3007
156714027,U748@DOM1,C3007,TGT,?,?,801518,C3007
156714028,U748@DOM1,C586,TGS,?,?,801518,C3007
156714029,U748@DOM1,C586,LogOn,Kerberos,Network,801518,C3007
156714030,U748@DOM1,TGT,TGS,?,?,801518,C3007
156714031,U748@DOM1,C586,LogOff,?,Network,801518,C586
156714143,U748@DOM1,C586,LogOff,?,Network,801519,C586
156715830,U748@DOM1,C586,LogOff,?,Network,801530,C586
156717181,U748@DOM1,C1640,TGS,?,?,801539,C3007
156717182,U748@DOM1,C3007,TGT,?,?,801539,C3007
156717183,U748@DOM1,C586,TGS,?,?,801539,C3007
156717184,U748@DOM1,C586,LogOn,Kerberos,Network,801539,C3007
156717332,U748@DOM1,C586,TGS,?,?,801540,C3007
156717333,U748@DOM1,C586,LogOn,Kerberos,Network,801540,C3007
156717334,U748@DOM1,TGT,TGS,?,?,801540,C3007
156718998,U748@DOM1,C586,LogOff,?,Network,801549,C586
156720907,U748@DOM1,C2106,LogOn,Kerberos,Network,801558,C3007
156737063,U748@DOM1,C2106,LogOff,?,Network,801640,C2106
156752311,U748@DOM1,C2106,LogOff,?,Network,801714,C2106
156999573,U748@DOM1,C625,LogOn,Kerberos,Network,802990,C2677
156999574,U748@DOM1,C625,LogOff,?,Network,802990,C625
157000338,U748@DOM1,C625,LogOff,?,Network,802994,C625
157003769,U748@DOM1,C625,LogOn,Kerberos,Network,803010,C2677
157003770,U748@DOM1,C625,LogOff,?,Network,803010,C625
157003971,U748@DOM1,C625,LogOff,?,Network,803011,C625
157004613,U748@DOM1,C625,LogOff,?,Network,803014,C625
158036370,U748@DOM1,C586,LogOn,Kerberos,Network,807580,C3007
158036371,U748@DOM1,C586,LogOff,?,Network,807580,C586
158038684,U748@DOM1,C586,LogOff,?,Network,807591,C586
158042863,U748@DOM1,C586,LogOn,Kerberos,Network,807610,C3007
158042864,U748@DOM1,C586,LogOff,?,Network,807610,C586
158045269,U748@DOM1,C2106,LogOn,Kerberos,Network,807619,C3007
158047770,U748@DOM1,C586,LogOff,?,Network,807627,C586
158069337,U748@DOM1,C2106,LogOff,?,Network,807714,C2106
158087792,U748@DOM1,C2106,LogOff,?,Network,807793,C2106
158336521,U748@DOM1,C457,TGS,?,?,808822,C2677
158336701,U748@DOM1,C457,LogOn,Kerberos,Network,808823,C2677
158336702,U748@DOM1,C457,LogOff,?,Network,808823,C457
158337656,U748@DOM1,C457,LogOff,?,Network,808827,C457
158339478,U748@DOM1,C457,LogOff,?,Network,808835,C457
158339938,U748@DOM1,C457,LogOn,Kerberos,Network,808837,C2677
158339939,U748@DOM1,C457,LogOff,?,Network,808837,C457
158340950,U748@DOM1,C457,LogOff,?,Network,808841,C457
158342573,U748@DOM1,C457,TGS,?,?,808848,C2677
158342791,U748@DOM1,C457,LogOff,?,Network,808849,C457
160054516,U748@DOM1,C586,LogOn,Kerberos,Network,814480,C3007
160054517,U748@DOM1,C586,LogOff,?,Network,814480,C586
160057990,U748@DOM1,C586,LogOff,?,Network,814490,C586
160064080,U748@DOM1,C586,LogOff,?,Network,814506,C586
160076088,U748@DOM1,C2106,LogOn,Kerberos,Network,814537,C3007
160096990,U748@DOM1,C2677,TGT,?,?,814593,C2677
160096991,U748@DOM1,C467,TGS,?,?,814593,C2677
160096992,U748@DOM1,C467,LogOn,Kerberos,Network,814593,C2677
160096993,U748@DOM1,TGT,TGS,?,?,814593,C2677
160096994,U748@DOM1,C467,LogOff,?,Network,814593,C467
160098436,U748@DOM1,C467,LogOff,?,Network,814597,C467
160100916,U748@DOM1,C467,LogOff,?,Network,814604,C467
160107081,U748@DOM1,C467,TGS,?,?,814621,C2677
160110020,U748@DOM1,C2106,LogOff,?,Network,814628,C2106
160140382,U748@DOM1,C2106,LogOff,?,Network,814711,C2106
162316097,U748@DOM1,C586,LogOn,Kerberos,Network,821259,C3007
162316346,U748@DOM1,C586,LogOff,?,Network,821260,C586
162319256,U748@DOM1,C586,LogOff,?,Network,821271,C586
162326490,U748@DOM1,C586,LogOff,?,Network,821297,C586
162333447,U748@DOM1,C2106,LogOn,Kerberos,Network,821320,C3007
162378010,U748@DOM1,C2106,LogOff,?,Network,821485,C2106
162379192,U748@DOM1,C2106,LogOff,?,Network,821489,C2106
162383463,U748@DOM1,C467,TGS,?,?,821504,C2677
162383464,U748@DOM1,C467,LogOn,Kerberos,Network,821504,C2677
162383465,U748@DOM1,TGT,TGS,?,?,821504,C2677
162383466,U748@DOM1,C467,LogOff,?,Network,821504,C467
